Timestamp,Transcript
[01:10:19]:,"Searching for ""Shulaf al-Arama"""
[01:11:04]:,"Searching for ""Gaza"""
[01:11:04]:,User changed the topic: (Searching dealings in other Countries) (type 3)[bottom-up]
[01:11:24]:,Picking a document from last search
[01:12:00]:,Still reading the document
[01:12:33]:,Still reading the document
[01:12:55]:,Looking through titles
[01:13:13]:,"Searching for ""Columbia"""
[01:13:15]:,Picking a document from last search
[01:13:36]:,"Searching for ""Venezuela"""
[01:13:54]:,Picking a document from last search
[01:14:33]:,Still reading the document
[01:14:47]:,Picking a document from last search
[01:14:59]:,Picking a document from last search
[01:15:23]:,Picking a document
[01:15:30]:,"Searching for ""Raleigh"""
[01:15:47]:,Looking through titles
[01:16:01]:,Looking through titles
[01:16:32]:,Looking through titles
[01:17:03]:,"Searching for ""government"""
[01:17:08]:,"Searching for ""April"""
[01:17:42]:,Looking through titles
[01:18:09]:,User changed the topic: (Looking for car parts) (type 3)[top-down]
[01:18:09]:,"Searching for ""car parts"""
[01:18:15]:,"Searching for ""parts"""
[01:18:20]:,Picking a document from last search
[01:18:26]:,"Searching for ""Pontiac"""
[01:18:28]:,Picking a document from last search
[01:18:42]:,"Searching for ""VW parts"""
[01:18:45]:,"Searching for ""VW"""
[01:19:08]:,Picking a document from last search
[01:19:25]:,Picking a document from last search
[01:19:43]:,"""That was a guy from before with birthday present"""
[01:19:54]:,Picking a document from last search
[01:20:26]:,"Searching for ""jtomski"""
[01:20:29]:,Picking a document from last search
[01:20:35]:,Picking a document from last search
[01:20:42]:,Picking a document from last search
[01:21:27]:,Picking a document
[01:22:03]:,Picking a document from last search
[01:22:05]:,"Searching for ""John"""
[01:22:11]:,Picking a document from last search
[01:22:18]:,"Searching for ""savvytraveladvice"""
[01:22:23]:,Picking a document from last search
[01:22:38]:,Picking a document from last search
[01:22:53]:,User changed the topic: (Looking at countries) (type 3)[bottom-up]
[01:22:53]:,"Searching for ""Emerites"""
[01:23:06]:,Picking a document from last search
[01:23:36]:,Looking through titles
[01:23:47]:,"Searching for ""Pakistan"""
[01:24:22]:,Picking a document from last search
[01:24:45]:,Still reading the document
[01:25:11]:,Still reading the document
[01:25:38]:,"Searching for ""Bukhari"""
[01:25:38]:,"""Bukhari died?"""
[01:25:42]:,Picking a document from last search
[01:26:09]:,Still reading the document
[01:26:34]:,Still reading the document
[01:27:06]:,Looking through titles
[01:27:34]:,"Searching for ""Iran"""
[01:27:36]:,Picking a document from last search
[01:28:09]:,Still reading the document
[01:28:30]:,Still reading the document
[01:28:56]:,Picking a document from last search
[01:29:49]:,Picking a document from last search
[01:29:51]:,Still reading the document
[01:30:05]:,Looking through titles
[01:30:09]:,"""I'm not quite sure what it is"""
