Timestamp,Transcript
[00:43:02]:,"""It's about something that happend in Pakistan"""
[00:43:33]:,Still reading the document
[00:44:25]:,"Highlights ""Dubai"""
[00:44:36]:,Picking a new document from last search
[00:44:46]:,"""I'm reading from events in 2009 to see how the disease spreaed and I'm also seaing some meetings happend in Dubai and It might be related"""
[00:45:33]:,"Searching for ""Dubai"""
[00:45:42]:,Picking a new document
[00:45:49]:,Going back one document to check some guys name
[00:46:07]:,comes back to read new document
[00:46:33]:,Still reading the document
[00:46:36]:,"Highlighting ""Dubai"""
[00:46:44]:,Picking a new document
[00:47:19]:,"""It's suspicious that they talk about text books here why do they need this?"""
[00:47:40]:,Still reading the document
[00:47:51]:,"Highlighting ""Dubai"""
[00:47:57]:,"""All Dubai stuff are related to Basra which is bodygaurd of bokhari and nothing is clear they talk about text book. Let me search for text book"""
[00:48:21]:,User changed the topic: (Looking for textbooks) (type 1)[bottom-up]
[00:48:21]:,"Searching for ""Textbooks"""
[00:48:27]:,Picking a new document
[00:48:47]:,"""Comparing new document with the last one and phone numbers are the same although we don't know the name are the same and they still talking about textbooks"""
[00:49:26]:,Reading the new document
[00:49:44]:,"""They are talking about a proffesor in Moscow and thta might be the same guy that I was reading the converstation with Pakistani people"""
[00:50:01]:,"""It says that guy mosco has sales man who can many top quality text books I think the textbook is cover for guns!"""
[00:50:47]:,"Highlighting ""Textbooks"""
[00:51:06]:,Makes connection between two textbook documents and puts aside
[00:51:13]:,Makes another connection between two textbook documents
[00:51:18]:,Picking a new document about textbooks
[00:51:32]:,Puts this document a side
[00:51:35]:,Makes new connection between last document and the other textbook documents
[00:51:39]:,Picking a new document about textbook. same phone number again
[00:52:33]:,Makes a link between new document and old Textbook ones and puts it aside
[00:53:21]:,"Searching for ""Basra"" finds this name from old textbook documents"
[00:53:30]:,Picking a new document about basra
[00:53:39]:,"""I searched it because he was the guy called all these people and talking about textbooks and also he was bodygaurd of bokhari. I might search for bokhari too. he is leader of someplace in lashkarjangiri in Pakistan"""
[00:54:16]:,Picking a new document from the last search results
[00:54:38]:,Picking a new document from the last search results
[00:55:06]:,"Searching for ""bokhari"" cause I could find anything interesting with basra"
[00:55:12]:,Picking a new document
[00:55:37]:,Highlighting an entire paragraph cause I may be related to later
[00:55:45]:,Picking a new document from the last search results
[00:56:33]:,Still nothing helpfull bacause I can not find anything related to disease here
[00:56:36]:,Highlighting an entire paragraph
[00:57:06]:,"""Searching for death I want to search more keywords related to disease again"""
[00:57:06]:,User changed the topic: (What happened at the meeting in Dubai and who went there?) (type 3)[bottom-up]
[00:57:14]:,Picking a new document
[00:57:27]:,Picking a new document from the last search results
[00:57:41]:,Picking a new document from the last search results
[00:57:58]:,Picking a new document from the last search results
[00:58:05]:,"Searching for ""Hospital"""
[00:58:16]:,"""Searching for Borj because they said they are going to have a meeting in borj-al-Arab and I'm trying to see if there are any connections there"""
[00:58:21]:,Picking a new document from the last search results
[00:58:41]:,This one is from Mosco to Yemen
[00:59:07]:,Looking back some old documents
[00:59:15]:,"""April 18 and 19 are when all these guys are going to borj"""
[00:59:24]:,continue reading the last document again
[00:59:48]:,Picking a new document from the last search results
[00:59:48]:,"""What I'm seeing is that a lot of these guys are sick with a disease when they have meeting in borj. Lets see when they exactly went to hospital"""
[01:00:04]:,Like some of them might got the disease from the other people
[01:00:15]:,Picking a new document
[01:00:24]:,Picking a new document
[01:00:39]:,"""Yeah. I think something happend in borj is related to disease cause some people from that place went to hospital after the meeting"""
[01:01:01]:,"""All these people who had meeting in borj al arab in April 2009 and then couple of reports from May 2009 shows that some of them went to hospital. So now I think the perosn from Nigeria who was sick have met them and kind of transfered that sickness to all those people in the meeting"""
[01:01:32]:,I'm trying to read about people in borj al arab to see if I could find anything interesting
[01:01:36]:,"Picking a new document from the last search results ""borj"""
[01:01:47]:,"Highlighting ""Borj"""
[01:01:58]:,Picking a new document from the last search results
[01:02:28]:,Still reading the document
[01:02:56]:,"""This Kasem guy from Gaza. It's first time I'm seeing his name and he is also going to go to borj"""
[01:03:08]:,"Highlighting ""borj"""
[01:03:17]:,"Searching for ""Kasem"""
[01:03:27]:,Picking a new document from the last search results
[01:04:01]:,Still reading the document
[01:04:19]:,Picking a new document from the last search results
[01:04:50]:,"""I seems it also about guns and also related to Russia and they are talking about Dubai and thats where they are going to pay the money"""
[01:05:34]:,Picking a new document from the last search results
[01:06:03]:,Picking a new document from the last search results
[01:06:40]:,Still reading the document
[01:06:55]:,"""In the all artiles about Kasem and I've seen the name of Khouri a lot"""
[01:07:05]:,Picking a new document from the last search results
[01:07:33]:,"Searching for ""Khouri"""
[01:07:42]:,"""Nothing else from Khouri other than these ones in Kasem search"""
[01:07:54]:,"Searching for ""Dubai"""
[01:08:01]:,Picking a new document from the last search
[01:08:29]:,"""They are talking about an arm exibition that is schadualeed in Dubai in April 17th that every one has meeting in borj. I think it's important"""
[01:08:48]:,"Highlighting ""Dubai"""
[01:09:16]:,Picking a new document from the last search results
[01:10:02]:,Still reading the document
[01:10:12]:,User changed the topic: (Looking for disease) (type 2)[bottom-up]
[01:10:12]:,Picking a new document randomly
[01:10:18]:,"""Nahid is the woman who died in the hospital in May 2009 and she is also going to the meeting in Dubai in April 17th"""
[01:10:26]:,Making connection between two documents
[01:10:37]:,Picking a new document from the last search results which is Dubai
[01:10:56]:,"""Again here is the same phone number"""
[01:11:05]:,"""This time instead of textbooks they are talking about farming equipments"""
[01:11:33]:,Still reading the document
[01:11:50]:,"""Also another phone call from Iran to Dubai in April"""
[01:12:03]:,"Searching for ""Nahid"" who died in hospital and also where in Dubai in April"
[01:12:25]:,"""I'm reading an article about Kenya"""
[01:12:49]:,"""They were once arrrested for something related to defense"""
[01:12:57]:,Picking a new document from the last search results
[01:13:14]:,Picking a new document randomly
[01:13:22]:,"""I'm trying to see if the Nigeiran guy who was in Dubai meeting If I can prove that he was sick at that time"""
[01:13:39]:,"Searching for ""Georg"" but there is nothing else that I have not read already"
[01:13:48]:,"""Let's search for his the other name. Searching for Funcha"""
[01:13:54]:,"Searching for ""Liporalum?"""
[01:14:11]:,"Searching for ""Nigeria"""
[01:14:24]:,"""I remember I've read something about sickness. Searching for Sickness"""
[01:14:31]:,"""Feb 2009 thats the exactt time the disease started in Nigeria and the russian guy was told to come to the meeting"""
[01:14:46]:,"""I think that it! the Nigerian guy got the sickness in Feb and then in another email that Russan guy asked him to don't forget to come to the meeting and people from all listed countries where there"""
[01:15:42]:,"Writing a note about how this disease got spread during a gun dealing meeting in Dubai. ""Dr. George getting sick from Pakistan on Feb 2009 and then he went to Dubai in April where everyone from all those countries were present. That might be the reason they all got sick. We see later in May that a couple of them were in Hospital because of being sick"""
[01:16:39]:,Still typing the note
[01:17:15]:,Picking some documents from the last higlhlighted ones. reviewing and moving them
[01:17:44]:,"""Let me find the most important ones"""
[01:18:25]:,Making a connection between two highlighted documents documents
[01:18:50]:,Making a connection between two documents
[01:18:56]:,Making connection between two documents
[01:19:54]:,User changed the topic: (Looking at other places which all attended the meeting) (type 3)[bottom-up]
[01:19:04]:,grouping documents by moving them aside
[01:19:54]:,"Searching for ""Burj"""
[01:20:05]:,Making connection between two documents
[01:20:16]:,"Searching for ""Tabriz"""
[01:20:24]:,Making connection between two documents
[01:20:29]:,"""I'm connecting all the important one that show the results"""
[01:20:52]:,Moving and making a connection between two documents
[01:21:11]:,"Searching for ""Burj"""
[01:21:17]:,Making a connection between two documents about Burj
[01:22:22]:,"Searching for ""Syria"""
[01:22:45]:,Making a connection between two documents
[01:22:50]:,"Searching for ""Lebonan"""
[01:23:24]:,"Searching for ""Saudi Arabia"""
[01:24:04]:,"Picking a new document from ""Saudi Arabia"" search results"
[01:24:13]:,Picking a new document from the last search results
[01:24:26]:,Picking a new document from the last search results
[01:24:33]:,Picking a new document from the last search results
[01:24:44]:,"""I couldn't find anything related to Saudi Arabia. There was some guy but I forget his name"""
[01:25:06]:,"Searching for ""Ahmed"""
[01:25:13]:,Picking a new document from the last search results
[01:25:29]:,"""So Ahmed had contacts with Kasem and that's how disease spreaded to Saudi Arabia"""
[01:25:29]:,"""Next is Venezuela"""
[01:25:32]:,"Searching for ""Venezuela"""
[01:25:48]:,Picking a new document from the last search results
[01:26:21]:,"Searching for ""Meeting"""
[01:26:36]:,Making a connection between two documents
[01:26:45]:,"Searching for ""Columbia"" only one result comes up"
[01:27:01]:,"""I found people from each ine of those countries and they all attended that meeting so I connected all those people to the main meeting article but I can not find anybody from Columbia"""
[01:27:44]:,"Searching for ""Meeting"""
[01:28:15]:,"Searching for ""Dubai"""
[01:26:45]:,"Searching for ""Columbia"""
[01:28:34]:,Picking a new document from the last search results
[01:28:54]:,Reviewing his notes
