Timestamp,Transcript
[01:17:45]:,Looking through titles and highlights
[01:18:04]:,"Searching for ""Samuel Stansbury"""
[01:18:13]:,"Searching for ""missiles"""
[01:18:20]:,"Picking a document in title ""May 2011. Missile-Defense Plans Divide Codi and Dinger Stocks"""
[01:19:20]:,Looking through titles
[01:19:32]:,"Picking a document from top left corner in title ""May 2011. Boatmen's Bancshares Inc.'s stock price surged"""
[01:20:43]:,"Picking a document in title ""May 2011. Theater Shields Nurse"""
[01:21:31]:,"Picking a document in title "" May 2009. A controversial public school of the Suburbia religious community was declared illegal by a state court"""
[01:22:24]:,Looking through titles
[01:22:34]:,"Picking a document in title ""March 2011. Inventories Fell 0.1% in May. Fastest Pace in Past 18 Months"""
[01:23:47]:,"""I'm looking for someone or something that could tie Vastpress to be in the Network of Dread"""
[01:24:40]:,"Searching for ""Inventories"""
[01:24:46]:,Still reading the document
[01:24:57]:,"Picking a document in title "" May 2011. Over Your Head in Debt? Bankruptcy Offers New Start"""
[01:25:27]:,Still reading the document
[01:25:53]:,Still reading the document
[01:26:47]:,"Writing a new note, Note 1: ""Network of Dread ~= Vastpress"""
[01:27:33]:,"Picking a document in title ""April 2011. Bomb Blast Kills Nine Bomb Blast Kills Nine"""
[01:28:03]:,Still reading the document
[01:28:43]:,"Picking a document in title ""May 2011. Stocks Ease in Quiet Trading"""
[01:29:05]:,Still reading the document
[01:29:31]:,"Writing a new note, Note 2: ""Followed: - Network"""
